"curso_academico","cod_universidad","des_universidad","cod_centro","des_centro","cod_municipio","des_municipio","cod_campus","des_campus","cod_tipo_centro","des_tipo_centro","cod_naturaleza_centro","des_naturaleza_centro","cod_situacion_centro","des_situacion_centro","fecha_desde_situacion_centro","latitude","longitude"
"2019-20","010","Universidad Complutense de Madrid","28027709","Escuela Universitaria de Magisterio ""Fomento de Centros de Enseñanza""","28079","MADRID","01008","Campus del centro ""Escuela Universitaria de Profesorado de E.G.B. Fomento de Centros de Enseñanza""","C2","Centro adscrito","3","Privado de la Iglesia","1","Activo","19000101","40.496940","-3.704506"
"2019-20","010","Universidad Complutense de Madrid","28053915","Instituto Superior de Derecho y Economía","28079","MADRID","01001","Ciudad Universitaria","C2","Centro adscrito","2","Privado","1","Activo","19000101","40.450807","-3.681577"
"2019-20","010","Universidad Complutense de Madrid","28051347","Instituto Universitario de Drogodependencias","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.443938","-3.724747"
"2019-20","010","Universidad Complutense de Madrid","28051360","Instituto Universitario de Magnetismo Aplicado","28127","ROZAS DE MADRID, LAS","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.528231","-3.884241"
"2019-20","010","Universidad Complutense de Madrid","28050859","Instituto Universitario de Ciencias Musicales","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.449705","-3.732913"
"2019-20","010","Universidad Complutense de Madrid","28050872","Instituto Universitario de Ciencias de las Religiones","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.448784","-3.732758"
"2019-20","010","Universidad Complutense de Madrid","28051256","Instituto Universitario de Evaluación Sanitaria","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.444873","-3.724937"
"2019-20","010","Universidad Complutense de Madrid","28050823","Instituto Universitario de Geología Económica","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.449050","-3.725210"
"2019-20","010","Universidad Complutense de Madrid","28050811","Instituto Universitario de Astronomía y Geodesia","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","4","Extinguido en el curso de referencia","19000101","40.449383","-3.726210"
"2019-20","010","Universidad Complutense de Madrid","28050860","Instituto Universitario Pluridisciplinar","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.443802","-3.720191"
"2019-20","010","Universidad Complutense de Madrid","28051359","Instituto Universitario Ortega y Gasset","28079","MADRID","01015","Campus del centro ""Instituto Universitario Ortega y Gasset""","O1","Instituto universitario de investigación","2","Privado","1","Activo","19000101","40.434890","-3.690708"
"2019-20","010","Universidad Complutense de Madrid","28051682","Instituto Universitario de Ciencias Ambientales","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.442598","-3.720187"
"2019-20","010","Universidad Complutense de Madrid","28053681","Instituto Universitario de Investigaciones Feministas","28115","POZUELO DE ALARCÓN","01002","Somosaguas","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.437572","-3.725203"
"2019-20","010","Universidad Complutense de Madrid","28053381","Euro-Mediterranean University Institute","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.425131","-3.707705"
"2019-20","010","Universidad Complutense de Madrid","28054014","Instituto Universitario Investigaciones Oftalmológicas Ramon Castroviejo","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.444531","-3.723703"
"2019-20","010","Universidad Complutense de Madrid","28054026","Instituto Universitario Seminario Menéndez Pidal","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.448794","-3.730478"
"2019-20","010","Universidad Complutense de Madrid","28054038","Instituto Universitario Geociencias (IGEO)","28079","MADRID","01001","Ciudad Universitaria","O1","Instituto universitario de investigación","1","Público","1","Activo","19000101","40.443448","-3.723580"
